# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.629305797073133,4.96198540474004,-170.75759569744596,0,3.0,-0.057951434514021516,0.0,0.0,0.08383102886100278
 0.08476600792210462,14.618667805389501,4.960254345430531,-170.75759569744596,0.25429802376631383,2.9999999999999996,-0.057951434514021516,0.0071060216565499434,-1.0191889835849195,0.6070559126598012
 0.1198812953312261,14.608027294134935,4.958529697892577,-170.79338481152874,0.3596438859936783,3.000000000000001,-0.058310116283312084,0.02842296450300541,-1.3364633157053196,1.3182019028993406
 0.14683050376874332,14.597383593643736,4.956811399229402,-170.82940143999278,0.44049151130622993,2.999999999999999,-0.058653855455734503,0.06394746234697157,-1.5946663324315995,2.188275136368984
 0.16955453983029986,14.58673603425021,4.955099386544225,-170.86563869523712,0.5086636194908996,3.0,-0.05898247257560139,0.11367390545842793,-1.8202204732698115,3.1919489746090672
 0.18958009052224362,14.576083946288662,4.953393596940271,-170.9020896125951,0.5687402715667308,2.9999999999999987,-0.05929580139508984,0.1775944414555597,-2.0241387875867987,4.3127392049963165
 0.2076902825316983,14.565426660093395,4.95169396752076,-170.93874715469207,0.6230708475950949,3.000000000000003,-0.05959368833568554,0.25569897654474594,-2.212287487679532,5.5387346840818115
 0.22435044154507877,14.55476350599871,4.9500004353889135,-170.97560421602012,0.6730513246352363,3.0,-0.05987599399170384,0.34797517711447457,-2.3882198861539274,6.860732748000479
 0.23986384200504118,14.544093814338916,4.948312937647955,-171.01265362750047,0.7195915260151237,3.000000000000007,-0.060142591649566805,0.45440847168298437,-2.554269680728946,8.271285123147141
 0.2544412117512292,14.533416915448312,4.946631411401106,-171.04988816106794,0.7633236352536877,3.000000000000004,-0.06039336931197995,0.5749820531992444,-2.7120576834461514,9.764153201946126
 0.26823604123740524,14.522732139661203,4.944955793751587,-171.08730053436776,0.8047081237122159,3.0,-0.06062822785082871,0.7096768816969912,-2.862756601861635,11.333971738392014
 0.28136425516266,14.512038817311895,4.9432860218026216,-171.12488341545293,0.8440927654879802,3.0,-0.060847082275593975,0.8584716873013931,-3.007241777252363,12.976028719161798
 0.29391596029612954,14.501336278734687,4.941622032657431,-171.16262942750606,0.8817478808883888,3.0000000000000044,-0.06104986170256919,1.0213429735877444,-3.1461827394081303,14.68611460123284
 0.30596285305899007,14.490623854263887,4.939963763419238,-171.20053115358004,0.9178885591769704,3.0,-0.0612365089648532,1.1982650212918766,-3.280101721872053,16.46041526435745
 0.3175630993476184,14.479900874233797,4.938311151191263,-171.23858114140552,0.9526892980428554,3.0,-0.061406980760190966,1.3892098923715201,-3.4094126210752798,18.295433739124636
 0.32876466717971836,14.469166668978723,4.936664133076728,-171.2767719081481,0.9862940015391554,3.000000000000005,-0.061561247436678,1.594147434418015,-3.5344478455817723,20.18793156883939
 0.3396076725789264,14.458420568832967,4.935022646178855,-171.31509594522097,1.0188230177367792,2.9999999999999796,-0.061699294002874834,1.8130452854177825,-3.6554773455213727,22.13488397733215
 0.35012607392601425,14.44766190413083,4.933386627600868,-171.35354572305638,1.0503782217780429,3.0000000000000053,-0.06182111866525291,2.0458688788625867,-3.7727224415568448,24.13344499659004
 0.3603489231868774,14.436890005206621,4.931756014445986,-171.3921136958795,1.0810467695606323,3.0,-0.061926732962010414,2.2925814492080585,-3.8863660913226323,26.180919939771968
 0.3703013079415272,14.42610420239464,4.930130743817432,-171.43079230651776,1.1109039238245817,2.9999999999999942,-0.06201616309048521,2.5531440376793526,-3.996560639119447,28.274743396607967
 0.38000507277840867,14.415303826029193,4.928510752818429,-171.4695739911161,1.1400152183352261,3.0000000000000058,-0.06208944742002172,2.827515498423203,-4.1034337771838425,30.4124614508993
 0.38947938011283284,14.40448820644458,4.926895978552197,-171.5084511838476,1.1684381403384987,3.0000000000000058,-0.062146638502988946,3.1156525050053507,-4.20709319907469,32.5917171746
 0.3987411520725556,14.393656673975109,4.9252863581219595,-171.5474163216707,1.196223456217667,3.0,-0.062187801627467613,3.4175095572522762,-4.307630250986391,34.81023869818095
 0.40780542290159727,14.382808558955082,4.923681828630937,-171.58646184889702,1.2234162687047918,2.999999999999982,-0.06221301526157748,3.7330389884361748,-4.405122878030261,37.06582933124326
 0.41668562308339957,14.371943191718804,4.922082327182353,-171.62558022187937,1.2500568692501988,3.000000000000006,-0.06222237047008085,4.062190972802134,-4.499637975049724,39.35635933148607
 0.4253938106915928,14.361059902600577,4.920487790879428,-171.66476391353504,1.2761814320747784,2.999999999999987,-0.06221597034020619,4.404913533436182,-4.591233314993039,41.67975901210471
 0.433940861477884,14.350158021934702,4.918898156825384,-171.70400541785003,1.301822584433652,2.9999999999999933,-0.06219393091414766,4.761152550473019,-4.679959133896887,44.03401294500074
 0.44233662635243554,14.33923688005549,4.917313362123444,-171.74329725436073,1.3270098790573064,2.9999999999999867,-0.0621563797692698,5.130851769642203,-4.765859430871957,46.41715506812931
 0.4505900628447589,14.328295807297241,4.915733343876829,-171.7826319725048,1.3517701885342766,3.0000000000000133,-0.06210345611440856,5.513952811151333,-4.848973065879623,48.827264544390836
 0.4587093456154161,14.317334133994256,4.914158039188761,-171.82200215597393,1.376128036846248,2.9999999999999862,-0.06203531071250329,5.910395178904928,-4.929334661476402,51.26246224868157
